source,target
Billy_Joel,Simon_&_Garfunkel
Billy_Joel,James_Taylor
Billy_Joel,Bob_Dylan
Billy_Joel,Foreigner_(band)
Billy_Joel,Bruce_Springsteen
Billy_Joel,John_Mellencamp
Billy_Joel,Don_Henley
Billy_Joel,John_Mayer
Billy_Joel,Paul_McCartney
Billy_Joel,Joe_Cocker
Billy_Joel,AC/DC
Billy_Joel,Stevie_Nicks
Billy_Squier,Queen_(band)
Billy_Squier,Run-DMC
Billy_Squier,John_Mayall_&_the_Bluesbreakers
Billy_Squier,Eric_Clapton
Billy_Squier,Cream_(band)
Billy_Squier,New_York_Dolls
Billy_Squier,Kiss_(band)
Billy_Squier,Uriah_Heep_(band)
Billy_Squier,Rainbow_(rock_band)
Billy_Squier,Alice_Cooper
Billy_Squier,Def_Leppard
Billy_Squier,The_Cars
Billy_Squier,Meat_Loaf
Billy_Squier,Rush_(band)
Billy_Squier,Edgar_Winter
Billy_Squier,Mitch_Ryder
Billy_Squier,Boston_(band)
Billy_Squier,Santana_(band)
Billy_Squier,Iggy_Pop
Billy_Talent,Rise_Against
Billy_Talent,My_Chemical_Romance
Billy_Talent,Rage_Against_the_Machine
Billy_Talent,Incubus_(band)
Billy_Talent,Stone_Temple_Pilots
Billy_Talent,Soundgarden
Billy_Talent,Pearl_Jam
Billy_Talent,Red_Hot_Chili_Peppers
Billy_Talent,Blink-182
Billy_Talent,Guns_N'_Roses
Billy_Talent,Arcade_Fire
Billy_Talent,Paramore
Billy_Talent,Weezer
Billy_Talent,Green_Day
Billy_Talent,Sum_41
Billy_Talent,The_Tragically_Hip
Billy_Talent,Muse_(band)
Black_Sabbath,Ozzy_Osbourne
Black_Sabbath,Dio_(band)
Black_Sabbath,Rainbow_(rock_band)
Black_Sabbath,Deep_Purple
Black_Sabbath,Led_Zeppelin
Black_Sabbath,Jethro_Tull_(band)
Black_Sabbath,Judas_Priest
Black_Sabbath,Yes_(band)
Black_Sabbath,Eagles_(band)
Black_Sabbath,"Emerson,_Lake_&_Palmer"
Black_Sabbath,Kiss_(band)
Black_Sabbath,Boston_(band)
Black_Sabbath,Ted_Nugent
Black_Sabbath,AC/DC
Black_Sabbath,Fleetwood_Mac
Black_Sabbath,Van_Halen
Black_Sabbath,Journey_(band)
Black_Sabbath,Cheap_Trick
Black_Sabbath,John_Lennon
Black_Sabbath,Whitesnake
Black_Sabbath,Electric_Light_Orchestra
Black_Sabbath,Quiet_Riot
Black_Sabbath,The_Who
Black_Sabbath,Great_White
Black_Sabbath,Metallica
Black_Sabbath,W.A.S.P._(band)
Black_Sabbath,Anthrax_(American_band)
Black_Sabbath,Thin_Lizzy
Black_Sabbath,The_Clash
Black_Sabbath,Queen_(band)
Black_Sabbath,Soundgarden
Black_Sabbath,Motörhead
Black_Sabbath,Pantera
Black_Sabbath,Megadeth
Black_Sabbath,Rage_Against_the_Machine
Black_Sabbath,Audioslave
Black_Sabbath,Duran_Duran
Black_Sabbath,Guns_N'_Roses
Black_Sabbath,Tool_(band)
Black_Sabbath,Slayer
Black_Sabbath,Alice_in_Chains
Black_Sabbath,Halestorm
Black_Sabbath,Lamb_of_God_(band)
Black_Sabbath,Cream_(band)
Black_Sabbath,The_Beatles
Black_Sabbath,Jimi_Hendrix
Black_Sabbath,John_Mayall_&_the_Bluesbreakers
Black_Sabbath,Iron_Maiden
Black_Sabbath,Korn
Black_Sabbath,Disturbed_(band)
Black_Sabbath,Sepultura
Black_Sabbath,The_Smashing_Pumpkins
Black_Sabbath,Slipknot_(band)
Black_Sabbath,Foo_Fighters
Black_Sabbath,Godsmack
Black_Sabbath,White_Zombie_(band)
Black_Sabbath,Faith_No_More
Black_Sabbath,Primus_(band)
Black_Sabbath,System_of_a_Down
Black_Sabbath,Nirvana_(band)
Black_Sabbath,Pink_Floyd
Black_Sabbath,Neil_Young
Black_Sabbath,Sonic_Youth
Black_Stone_Cherry,Def_Leppard
Black_Stone_Cherry,Whitesnake
Black_Stone_Cherry,Nickelback
Black_Stone_Cherry,Alter_Bridge
Black_Stone_Cherry,Theory_of_a_Deadman
Black_Stone_Cherry,Lynyrd_Skynyrd
Black_Stone_Cherry,Shinedown
Black_Stone_Cherry,Halestorm
Black_Stone_Cherry,Highly_Suspect
Black_Stone_Cherry,Alice_Cooper
Black_Stone_Cherry,Tracy_Chapman
Black_Veil_Brides,Kiss_(band)
Black_Veil_Brides,Mötley_Crüe
Black_Veil_Brides,Avenged_Sevenfold
Black_Veil_Brides,Billy_Idol
Black_Veil_Brides,Ozzy_Osbourne
Black_Veil_Brides,Social_Distortion
Black_Veil_Brides,Metallica
Black_Veil_Brides,Marilyn_Manson_(band)
Black_Veil_Brides,Pantera
Black_Veil_Brides,Poison_(American_band)
Black_Veil_Brides,AFI_(band)
Black_Veil_Brides,W.A.S.P._(band)
Black_Veil_Brides,Rob_Zombie
Black_Veil_Brides,Aerosmith
Black_Veil_Brides,Slipknot_(band)
Black_Veil_Brides,Dropkick_Murphys
Black_Veil_Brides,David_Bowie
Black_Veil_Brides,Queen_(band)
Black_Veil_Brides,Twisted_Sister
Black_Veil_Brides,Def_Leppard
Black_Veil_Brides,Skid_Row_(American_band)
Black_Veil_Brides,Rise_Against
Black_Veil_Brides,Alice_Cooper
Black_Veil_Brides,Bullet_for_My_Valentine
Black_Veil_Brides,Halestorm
Black_Veil_Brides,Coheed_and_Cambria
Blink-182,The_Offspring
Blink-182,Green_Day
Blink-182,My_Chemical_Romance
Blink-182,The_Used
Blink-182,The_Beatles
Blink-182,The_Beach_Boys
Blink-182,The_Cure
Blink-182,Depeche_Mode
Blink-182,U2
Blink-182,Jimmy_Eat_World
Blink-182,Kiss_(band)
Blink-182,Black_Sabbath
Blink-182,Metallica
Blink-182,Rush_(band)
Blink-182,Van_Halen
Blink-182,Nirvana_(band)
Blink-182,Fall_Out_Boy
Blink-182,Paramore
Blink-182,Radiohead
Blink-182,Panic!_at_the_Disco
Blink-182,Good_Charlotte
Blink-182,Avril_Lavigne
Blink-182,Mumford_&_Sons
Blink-182,Simple_Plan
Blink-182,No_Doubt
Blondie_(band),David_Bowie
Blondie_(band),Iggy_Pop
Blondie_(band),The_Who
Blondie_(band),Buddy_Holly
Blondie_(band),Bee_Gees
Blondie_(band),Meat_Loaf
Blondie_(band),Garbage_(band)
Blondie_(band),No_Doubt
Blondie_(band),Ramones
Blondie_(band),The_Go-Go's
Blondie_(band),Roxy_Music
Blondie_(band),Pat_Benatar
Blondie_(band),The_Pretenders
Blondie_(band),The_B-52's
Blondie_(band),Phil_Collins
Blondie_(band),The_Smiths
Blondie_(band),Sex_Pistols
Blondie_(band),Cheap_Trick
Blondie_(band),X_(American_band)
Blondie_(band),Elvis_Costello
Blondie_(band),Alice_Cooper
Bloodhound_Gang,Linkin_Park
Bloodhound_Gang,Depeche_Mode
Blue_October,Kid_Rock
Blue_October,Pearl_Jam
Blue_October,Red_Hot_Chili_Peppers
Blue_October,U2
Blue_October,Peter_Gabriel
Blue_October,Dave_Matthews_Band
Blue_October,Goo_Goo_Dolls
Blue_Öyster_Cult,Alice_Cooper
Blue_Öyster_Cult,Black_Sabbath
Blue_Öyster_Cult,The_Byrds
Blue_Öyster_Cult,Cheap_Trick
Blue_Öyster_Cult,Ted_Nugent
Blue_Öyster_Cult,Quiet_Riot
Blue_Öyster_Cult,Whitesnake
Blue_Öyster_Cult,Ozzy_Osbourne
Blue_Öyster_Cult,Dio_(band)
Blue_Öyster_Cult,Deep_Purple
Blue_Öyster_Cult,The_Animals
Blue_Öyster_Cult,Alice_Cooper_(band)
Blue_Öyster_Cult,Grateful_Dead
Blue_Öyster_Cult,The_Doors
Blue_Öyster_Cult,Jefferson_Airplane
Blue_Öyster_Cult,Jimi_Hendrix
Blue_Öyster_Cult,Motörhead
Blue_Öyster_Cult,Mötley_Crüe
Blue_Öyster_Cult,Queensrÿche
Blue_Öyster_Cult,Iron_Maiden
Blue_Öyster_Cult,Metallica
Blue_Öyster_Cult,Alice_in_Chains
Blue_Öyster_Cult,Twisted_Sister
Blue_Öyster_Cult,Ratt
Blue_Öyster_Cult,White_Zombie_(band)
Blue_Öyster_Cult,The_Cult
Blue_Öyster_Cult,Queens_of_the_Stone_Age
Blues_Traveler,The_Rolling_Stones
Blues_Traveler,Bob_Seger
Blues_Traveler,Fats_Domino
Blues_Traveler,John_Lennon
Blur_(band),The_Kinks
Blur_(band),The_Beatles
Blur_(band),Oasis_(band)
Blur_(band),Nirvana_(band)
Blur_(band),Beck
Blur_(band),The_Verve
Blur_(band),Led_Zeppelin
Blur_(band),David_Bowie
Blur_(band),The_B-52's
Blur_(band),Pink_Floyd
Blur_(band),The_Jam
Blur_(band),Depeche_Mode
Bo_Diddley,Buddy_Holly
Bo_Diddley,The_Beatles
Bo_Diddley,The_Rolling_Stones
Bo_Diddley,The_Animals
Bo_Diddley,George_Thorogood
Bo_Diddley,The_Clash
Bo_Diddley,Little_Richard
Bo_Diddley,Grateful_Dead
Bo_Diddley,New_York_Dolls
Bo_Diddley,Tom_Petty
Bo_Diddley,Jerry_Lee_Lewis
Bo_Diddley,Eric_Clapton
Bo_Diddley,Robert_Plant
Bo_Diddley,Elvis_Costello
Bo_Diddley,Chuck_Berry
Bob_Dylan,Traveling_Wilburys
Bob_Dylan,The_Band
Bob_Dylan,Little_Richard
Bob_Dylan,Elvis_Presley
Bob_Dylan,Buddy_Holly
Bob_Dylan,The_Beatles
Bob_Dylan,George_Harrison
Bob_Dylan,Chuck_Berry
Bob_Dylan,The_Byrds
Bob_Dylan,Bruce_Springsteen
Bob_Dylan,Jimi_Hendrix
Bob_Dylan,Bryan_Ferry
Bob_Dylan,Guns_N'_Roses
Bob_Dylan,John_Lennon
Bob_Dylan,Eric_Clapton
Bob_Dylan,Van_Morrison
Bob_Dylan,Neil_Young
Bob_Dylan,Dire_Straits
Bob_Dylan,Elvis_Costello
Bob_Dylan,Tom_Petty
Bob_Dylan,Tom_Petty_and_the_Heartbreakers
Bob_Dylan,Grateful_Dead
Bob_Dylan,Roy_Orbison
Bob_Dylan,Stevie_Ray_Vaughan
Bob_Dylan,Elton_John
Bob_Dylan,John_Mellencamp
Bob_Dylan,Lou_Reed
Bob_Dylan,Billy_Joel
Bob_Dylan,Duane_Eddy
Bob_Dylan,Paul_McCartney
Bob_Dylan,David_Bowie
Bob_Dylan,Sonic_Youth
Bob_Seger,Eagles_(band)
Bob_Seger,Little_Richard
Bob_Seger,Elvis_Presley
Bob_Seger,The_Beatles
Bob_Seger,Glenn_Frey
Bob_Seger,Bob_Dylan
Bob_Seger,Eric_Clapton
Bob_Seger,Thin_Lizzy
Bob_Seger,Van_Morrison
Bob_Seger,John_Fogerty
Bob_Seger,Bruce_Springsteen
Bob_Seger,Grand_Funk_Railroad
Bob_Seger,Don_Henley
Bob_Seger,Kid_Rock
Bob_Seger,3_Doors_Down
Bob_Seger,Lou_Reed
Bon_Jovi,Billy_Squier
Bon_Jovi,Bruce_Springsteen
Bon_Jovi,Skid_Row_(American_band)
Bon_Jovi,Joe_Cocker
Bon_Jovi,Kiss_(band)
Bon_Jovi,Led_Zeppelin
Bon_Jovi,Chuck_Berry
Bon_Jovi,Van_Halen
Bon_Jovi,Scorpions_(band)
Bon_Jovi,Ratt
Bon_Jovi,38_Special_(band)
Bon_Jovi,The_Rolling_Stones
Boston_(band),Black_Sabbath
Boston_(band),Blue_Öyster_Cult
Boston_(band),AC/DC
Boston_(band),Van_Halen
Boston_(band),The_Doobie_Brothers
Boston_(band),Extreme_(band)
Boston_(band),Godsmack
Boston_(band),Styx_(band)
Boston_(band),Journey_(band)
Boston_(band),ZZ_Top
Boston_(band),Def_Leppard
Boston_(band),The_Beatles
Bowling_for_Soup,Quiet_Riot
Bowling_for_Soup,Ratt
Bowling_for_Soup,Mötley_Crüe
Bowling_for_Soup,Ramones
Bowling_for_Soup,Green_Day
Bowling_for_Soup,Bryan_Adams
Bowling_for_Soup,Simple_Plan
Bowling_for_Soup,Bloodhound_Gang
Bowling_for_Soup,Blues_Traveler
Bowling_for_Soup,Blink-182
Bowling_for_Soup,Elvis_Costello
Boys_Like_Girls,Good_Charlotte
Boys_Like_Girls,Avril_Lavigne
Boys_Like_Girls,Fall_Out_Boy
Boys_Like_Girls,The_All-American_Rejects
Boys_Like_Girls,Hoobastank
Boys_Like_Girls,Third_Eye_Blind
Boys_Like_Girls,Simple_Plan
Boys_Like_Girls,Dashboard_Confessional
Boys_Like_Girls,Jimmy_Eat_World
Boys_Like_Girls,Blink-182
Boys_Like_Girls,Goo_Goo_Dolls
Bread_(band),The_Beatles
Bread_(band),Bee_Gees
Bread_(band),The_Beach_Boys
Bread_(band),Simon_&_Garfunkel
Bread_(band),Elvis_Costello
Bread_(band),Eagles_(band)
Breaking_Benjamin,Weezer
Breaking_Benjamin,The_Beatles
Breaking_Benjamin,Godsmack
Breaking_Benjamin,Tool_(band)
Breaking_Benjamin,The_Smashing_Pumpkins
Breaking_Benjamin,Evanescence
Breaking_Benjamin,Seether
Breaking_Benjamin,Three_Days_Grace
Breaking_Benjamin,3_Doors_Down
Breaking_Benjamin,Staind
Breaking_Benjamin,Puddle_of_Mudd
Breaking_Benjamin,Skillet_(band)
Breaking_Benjamin,Flyleaf_(band)
Breaking_Benjamin,Chevelle_(band)
Breaking_Benjamin,Thousand_Foot_Krutch
Breaking_Benjamin,Nickelback
Breaking_Benjamin,Shinedown
Breaking_Benjamin,Starset
Breaking_Benjamin,Avenged_Sevenfold
Breaking_Benjamin,Bullet_for_My_Valentine
Breaking_Benjamin,10_Years_(band)
Breaking_Benjamin,Five_Finger_Death_Punch
Breaking_Benjamin,Korn
Breaking_Benjamin,Bush_(British_band)
Breaking_Benjamin,Theory_of_a_Deadman
Breaking_Benjamin,Goo_Goo_Dolls
Breaking_Benjamin,Papa_Roach
Breaking_Benjamin,Alice_in_Chains
Breaking_Benjamin,Disturbed_(band)
Breaking_Benjamin,Daughtry_(band)
Breaking_Benjamin,Filter_(band)
Breaking_Benjamin,Coldplay
Breaking_Benjamin,Live_(band)
Breaking_Benjamin,Pearl_Jam
Breaking_Benjamin,Stone_Temple_Pilots
Bring_Me_the_Horizon,Metallica
Bring_Me_the_Horizon,Killswitch_Engage
Bring_Me_the_Horizon,Bullet_for_My_Valentine
Bring_Me_the_Horizon,Rise_Against
Bring_Me_the_Horizon,Arctic_Monkeys
Bring_Me_the_Horizon,Oasis_(band)
Bring_Me_the_Horizon,Pantera
Bring_Me_the_Horizon,Slipknot_(band)
Bring_Me_the_Horizon,Jane's_Addiction
Bring_Me_the_Horizon,Panic!_at_the_Disco
Bring_Me_the_Horizon,Interpol_(band)
Bring_Me_the_Horizon,Radiohead
Bring_Me_the_Horizon,Twenty_One_Pilots
Bring_Me_the_Horizon,Linkin_Park
Bring_Me_the_Horizon,Deftones
Bring_Me_the_Horizon,Coldplay
Bruce_Springsteen,Elvis_Presley
Bruce_Springsteen,The_Beatles
Bruce_Springsteen,Bob_Dylan
Bruce_Springsteen,Manfred_Mann's_Earth_Band
Bruce_Springsteen,The_Clash
Bruce_Springsteen,Elvis_Costello
Bruce_Springsteen,No_Doubt
Bruce_Springsteen,John_Mellencamp
Bruce_Springsteen,John_Fogerty
Bruce_Springsteen,Pearl_Jam
Bruce_Springsteen,R.E.M.
Bruce_Springsteen,Dave_Matthews_Band
Bruce_Springsteen,Jackson_Browne
Bruce_Springsteen,Melissa_Etheridge
Bruce_Springsteen,Sting_(musician)
Bruce_Springsteen,The_Rolling_Stones
Bruce_Springsteen,Dropkick_Murphys
Bruce_Springsteen,The_Killers
Bruce_Springsteen,Neil_Young
Bryan_Adams,Peter_Frampton
Bryan_Adams,Creedence_Clearwater_Revival
Bryan_Adams,Deep_Purple
Bryan_Adams,Led_Zeppelin
Bryan_Adams,T._Rex_(band)
Bryan_Adams,Elton_John
Bryan_Adams,Kiss_(band)
Bryan_Adams,Joe_Cocker
Bryan_Adams,Rod_Stewart
Bryan_Adams,Loverboy
Bryan_Adams,Bachman–Turner_Overdrive
Bryan_Adams,Uriah_Heep_(band)
Bryan_Adams,The_Kinks
Bryan_Adams,Foreigner_(band)
Bryan_Adams,Journey_(band)
Bryan_Adams,Neil_Young
Bryan_Adams,Stevie_Nicks
Bryan_Adams,The_Who
Bryan_Adams,Mötley_Crüe
Bryan_Adams,Extreme_(band)
Bryan_Adams,Sting_(musician)
Bryan_Adams,Elvis_Presley
Bryan_Adams,Def_Leppard
Bryan_Adams,Billy_Joel
Bryan_Adams,Bob_Dylan
Bryan_Adams,Bon_Jovi
Bryan_Adams,Eric_Clapton
Bryan_Adams,Alice_Cooper
Bryan_Adams,Black_Sabbath
Bryan_Adams,Bob_Seger
Bryan_Adams,Chuck_Berry
Bryan_Adams,David_Bowie
Bryan_Adams,John_Lennon
Bryan_Adams,The_Beatles
Bryan_Adams,The_Beach_Boys
Bryan_Adams,The_Rolling_Stones
Bryan_Adams,Van_Morrison
Bryan_Adams,Peter_Gabriel
Bryan_Adams,George_Harrison
Bryan_Adams,Ringo_Starr
Bryan_Adams,Pink_Floyd
Bryan_Adams,James_Taylor
Bryan_Adams,Bruce_Springsteen
Bryan_Adams,Iggy_Pop
Bryan_Adams,Status_Quo_(band)
Bryan_Adams,Rammstein
Bryan_Adams,The_Police
Bryan_Adams,U2
Bryan_Adams,Lou_Reed
Bryan_Adams,ZZ_Top
Bryan_Adams,Billy_Idol
Bryan_Adams,Pat_Benatar
Bryan_Adams,The_Tragically_Hip
Bryan_Ferry,Roxy_Music
Bryan_Ferry,Bob_Dylan
Bryan_Ferry,Rod_Stewart
Bryan_Ferry,John_Lennon
Bryan_Ferry,Pink_Floyd
Bryan_Ferry,The_Velvet_Underground
Bryan_Ferry,Duran_Duran
Bryan_Ferry,David_Bowie
Buckcherry,Chuck_Berry
Buckcherry,Soundgarden
Buckcherry,Pantera
Buckcherry,Deftones
Buckcherry,Lenny_Kravitz
Buckcherry,AC/DC
Buckcherry,Guns_N'_Roses
Buckcherry,The_Cult
Buckcherry,Stone_Temple_Pilots
Buckcherry,Velvet_Revolver
Buckcherry,Mötley_Crüe
Buckcherry,Papa_Roach
Buckcherry,Kiss_(band)
Buckcherry,Limp_Bizkit
Buckcherry,Lacuna_Coil
Buddy_Holly,Elvis_Presley
Buddy_Holly,Bill_Haley_&_His_Comets
Buddy_Holly,Ritchie_Valens
Buddy_Holly,The_Big_Bopper
Buddy_Holly,Bob_Dylan
Buddy_Holly,The_Beatles
Buddy_Holly,The_Rolling_Stones
Buddy_Holly,Eric_Clapton
Buddy_Holly,The_Hollies
Buddy_Holly,Elvis_Costello
Buddy_Holly,Elton_John
Buddy_Holly,The_Everly_Brothers
Buddy_Holly,Jerry_Lee_Lewis
Buddy_Holly,John_Lennon
Buddy_Holly,Paul_McCartney
Buddy_Holly,Steve_Winwood
Buddy_Holly,Bruce_Springsteen
Buddy_Holly,Grateful_Dead
Buddy_Holly,The_Clash
Buddy_Holly,Weezer
Bullet_for_My_Valentine,Metallica
Bullet_for_My_Valentine,Nirvana_(band)
Bullet_for_My_Valentine,Iron_Maiden
Bullet_for_My_Valentine,Slayer
Bullet_for_My_Valentine,Rob_Zombie
Bullet_for_My_Valentine,Guns_N'_Roses
Bullet_for_My_Valentine,Avenged_Sevenfold
Bullet_for_My_Valentine,Lacuna_Coil
Bullet_for_My_Valentine,Killswitch_Engage
Bullet_for_My_Valentine,Marilyn_Manson_(band)
Bullet_for_My_Valentine,Pantera
Bullet_for_My_Valentine,Slipknot_(band)
Bullet_for_My_Valentine,Seether
Bullet_for_My_Valentine,Deftones
Bullet_for_My_Valentine,Trivium_(band)
Bullet_for_My_Valentine,Korn
Bullet_for_My_Valentine,Limp_Bizkit
Bullet_for_My_Valentine,Judas_Priest
Bullet_for_My_Valentine,Def_Leppard
Bullet_for_My_Valentine,Mötley_Crüe
Bullet_for_My_Valentine,Megadeth
Bullet_for_My_Valentine,Sepultura
Bullet_for_My_Valentine,Queen_(band)
Bullet_for_My_Valentine,Led_Zeppelin
Bullet_for_My_Valentine,Dire_Straits
Bullet_for_My_Valentine,Bruce_Springsteen
Bullet_for_My_Valentine,Bob_Seger
Bullet_for_My_Valentine,Bob_Dylan
Bush_(British_band),Bryan_Adams
Bush_(British_band),Pixies_(band)
Bush_(British_band),The_Velvet_Underground
Bush_(British_band),INXS
Bush_(British_band),U2
Bush_(British_band),John_Lennon
Bush_(British_band),Nickelback
Bush_(British_band),Stone_Temple_Pilots
Bush_(British_band),The_Cult
Bush_(British_band),System_of_a_Down
Bush_(British_band),Our_Lady_Peace
Bush_(British_band),Live_(band)
Bush_(British_band),Alice_in_Chains
Bush_(British_band),Breaking_Benjamin
Bush_(British_band),Queens_of_the_Stone_Age
Bush_(British_band),Warrant_(American_band)
Bush_(British_band),The_Beatles
Bush_(British_band),David_Bowie
Bush_(British_band),Bob_Dylan
Bush_(British_band),Hole_(band)
Bush_(British_band),Jane's_Addiction
Bush_(British_band),Led_Zeppelin
Bush_(British_band),Tom_Petty
Bush_(British_band),Sex_Pistols
Bush_(British_band),Sonic_Youth
Bush_(British_band),Soundgarden
Bush_(British_band),Neil_Young
Cage_the_Elephant,Pixies_(band)
Cage_the_Elephant,Nirvana_(band)
Cage_the_Elephant,Queens_of_the_Stone_Age
Cage_the_Elephant,Coldplay
Cage_the_Elephant,John_Mellencamp
Cage_the_Elephant,Cake_(band)
Cage_the_Elephant,Foo_Fighters
Cage_the_Elephant,Muse_(band)
Cage_the_Elephant,The_Black_Keys
Cage_the_Elephant,Foals_(band)
Cage_the_Elephant,Metallica
Cage_the_Elephant,Beck
Cage_the_Elephant,Green_Day
Cage_the_Elephant,Linkin_Park
Cake_(band),Buddy_Holly
Cake_(band),Lou_Reed
Cake_(band),Counting_Crows
Cake_(band),Modest_Mouse
Cake_(band),The_Flaming_Lips
Cake_(band),Cheap_Trick
Cake_(band),Sly_and_the_Family_Stone
Canned_Heat,The_Mothers_of_Invention
Canned_Heat,Linda_Ronstadt
Canned_Heat,Jerry_Lee_Lewis
Canned_Heat,Chuck_Berry
Canned_Heat,The_Monkees
Canned_Heat,The_Doors
Canned_Heat,Jefferson_Airplane
Canned_Heat,Grateful_Dead
Canned_Heat,Sly_and_the_Family_Stone
Canned_Heat,John_Mayall
Canned_Heat,Jimi_Hendrix
Canned_Heat,Janis_Joplin
Canned_Heat,Little_Richard
Canned_Heat,Eric_Clapton
Catfish_and_the_Bottlemen,Oasis_(band)
Catfish_and_the_Bottlemen,Arctic_Monkeys
Catfish_and_the_Bottlemen,Coldplay
Catfish_and_the_Bottlemen,Van_Morrison
Catfish_and_the_Bottlemen,Green_Day
Charlie_Daniels,Elvis_Presley
Charlie_Daniels,Bob_Dylan
Charlie_Daniels,Ringo_Starr
Charlie_Daniels,The_Marshall_Tucker_Band
Cheap_Trick,Elvis_Presley
Cheap_Trick,Slade
Cheap_Trick,Led_Zeppelin
Cheap_Trick,The_Smashing_Pumpkins
Cheap_Trick,Bush_(British_band)
Cheap_Trick,Stone_Temple_Pilots
Cheap_Trick,Live_(band)
Cheap_Trick,Kid_Rock
Cheap_Trick,Nirvana_(band)
Cheap_Trick,Green_Day
Cheap_Trick,Pearl_Jam
Chevelle_(band),Filter_(band)
Chevelle_(band),Disturbed_(band)
Chevelle_(band),Thirty_Seconds_to_Mars
Chevelle_(band),Nickelback
Chevelle_(band),Evanescence
Chevelle_(band),Finger_Eleven
Chevelle_(band),Halestorm
Chevelle_(band),Staind
Chevelle_(band),Shinedown
Chevelle_(band),Three_Days_Grace
Chevelle_(band),Tool_(band)
Chevelle_(band),The_Cure
Chicago_(band),The_Beach_Boys
Chicago_(band),Janis_Joplin
Chicago_(band),Jimi_Hendrix
Chicago_(band),Santana_(band)
Chicago_(band),Aerosmith
Chicago_(band),"Emerson,_Lake_&_Palmer"
Chicago_(band),The_Doobie_Brothers
Chicago_(band),Toto_(band)
Chicago_(band),Phil_Collins
Chicago_(band),Genesis_(band)
Chicago_(band),Elvis_Presley
Chicago_(band),Bob_Seger
Chicago_(band),Heart_(band)
Chicago_(band),Rod_Stewart
Chicago_(band),Stevie_Nicks
Chicago_(band),Kenny_Loggins
Chicago_(band),Huey_Lewis_and_the_News
Chicago_(band),Foo_Fighters
Chicago_(band),Deep_Purple
Chicago_(band),Cheap_Trick
Chicago_(band),The_Who
Chicago_(band),Yes_(band)
Chris_Cornell,Soundgarden
Chris_Cornell,Audioslave
Chris_Cornell,Little_Richard
Chris_Cornell,The_Beatles
Chris_Cornell,Nirvana_(band)
Chris_Cornell,Alice_in_Chains
Chris_Cornell,Pearl_Jam
Chris_Cornell,Jeff_Buckley
Chris_Cornell,Aerosmith
Chris_Cornell,Linkin_Park
Chris_Cornell,John_Lennon
Chris_Cornell,Led_Zeppelin
Chris_Cornell,Rage_Against_the_Machine
Chris_Cornell,Alice_Cooper
Chris_Cornell,Heart_(band)
Chris_Cornell,The_Rolling_Stones
Chris_Cornell,The_Everly_Brothers
Chris_Cornell,Paul_McCartney
Chris_Cornell,Garbage_(band)
Chris_Cornell,Stevie_Ray_Vaughan
Chris_Cornell,Faith_No_More
Chris_Cornell,Imagine_Dragons
Chris_Cornell,System_of_a_Down
Chris_Cornell,Foo_Fighters
Chris_Cornell,Neil_Young
Chris_Cornell,Tool_(band)
Chris_Cornell,Guns_N'_Roses
Chris_Cornell,Metallica
Chris_Cornell,Peter_Frampton
Chris_Cornell,Joy_Division
Chris_Cornell,Living_Colour
Chris_Cornell,Jimi_Hendrix
Chris_de_Burgh,Supertramp
Chris_de_Burgh,The_Moody_Blues
Chris_de_Burgh,Bob_Dylan
Chris_de_Burgh,The_Beatles
Chris_de_Burgh,Toto_(band)
Chris_Rea,Elton_John
Chris_Rea,Joe_Walsh
Chris_Rea,Eric_Clapton
Chris_Rea,Deep_Purple
Chris_Rea,Billy_Joel
Chris_Rea,The_Bangles
Chris_Rea,Queen_(band)
Chris_Rea,Peter_Gabriel
Christopher_Cross,The_Beach_Boys
Christopher_Cross,The_Alan_Parsons_Project
Christopher_Cross,Deep_Purple
Christopher_Cross,Steely_Dan
Christopher_Cross,Stevie_Ray_Vaughan
Christopher_Cross,Badfinger
Christopher_Cross,The_Beatles
Christopher_Cross,Toto_(band)
Christopher_Cross,America_(band)
Chubby_Checker,Jerry_Lee_Lewis
Chubby_Checker,Elvis_Presley
Chubby_Checker,Fats_Domino
Chubby_Checker,The_Beatles
Chubby_Checker,Jimi_Hendrix
Chuck_Berry,Bo_Diddley
Chuck_Berry,Buddy_Holly
Chuck_Berry,The_Beatles
Chuck_Berry,The_Rolling_Stones
Chuck_Berry,The_Beach_Boys
Chuck_Berry,Steve_Miller_Band
Chuck_Berry,Bruce_Springsteen
Chuck_Berry,Eric_Clapton
Chuck_Berry,Linda_Ronstadt
Chuck_Berry,Kiss_(band)
Chuck_Berry,Little_Richard
Chuck_Berry,John_Lennon
Chuck_Berry,Ted_Nugent
Chuck_Berry,Bob_Dylan
Chuck_Berry,Ramones
Chuck_Berry,Sex_Pistols
Cinderella_(band),Kiss_(band)
Cinderella_(band),Poison_(American_band)
Cinderella_(band),Van_Halen
Cinderella_(band),Bon_Jovi
Cinderella_(band),Ozzy_Osbourne
Cinderella_(band),Scorpions_(band)
Cinderella_(band),Mötley_Crüe
Cinderella_(band),Skid_Row_(American_band)
Cinderella_(band),Lynyrd_Skynyrd
Cinderella_(band),Ratt
Cinderella_(band),Quiet_Riot
Cinderella_(band),Warrant_(American_band)
Cinderella_(band),Tesla_(band)
Cinderella_(band),Queensrÿche
Coheed_and_Cambria,Linkin_Park
Coheed_and_Cambria,The_Used
Coheed_and_Cambria,Slipknot_(band)
Coheed_and_Cambria,AFI_(band)
